Date,BTC,SP500,GOLD,VIX
2019-04-06,5059.8173828125,,,
2019-04-07,5198.89697265625,,,
2019-04-08,5289.77099609375,2895.77001953125,1297.0999755859375,13.180000305175781
2019-04-09,5204.95849609375,2878.199951171875,1303.5,14.279999732971191
2019-04-10,5324.5517578125,2888.2099609375,1309.0999755859375,13.300000190734863
2019-04-11,5064.48779296875,2888.320068359375,1288.5999755859375,13.020000457763672
2019-04-12,5089.5390625,2907.409912109375,1290.5999755859375,12.010000228881836
2019-04-13,5096.58642578125,,,
2019-04-14,5167.72216796875,,,
2019-04-15,5067.1083984375,2905.580078125,1286.800048828125,12.319999694824219
2019-04-16,5235.5595703125,2907.06005859375,1272.5999755859375,12.180000305175781
2019-04-17,5251.93798828125,2900.449951171875,1272.199951171875,12.600000381469727
2019-04-18,5298.3857421875,2905.030029296875,1271.9000244140625,12.09000015258789
2019-04-19,5303.8125,,,
2019-04-20,5337.88623046875,,,
2019-04-21,5314.53125,,,
2019-04-22,5399.365234375,2907.969970703125,1273.5,12.420000076293945
2019-04-23,5572.3623046875,2933.679931640625,1269.300048828125,12.279999732971191
2019-04-24,5464.86669921875,2927.25,1275.5,13.140000343322754
2019-04-25,5210.515625,2926.169921875,1275.800048828125,13.25
2019-04-26,5279.34814453125,2939.8798828125,1284.9000244140625,12.729999542236328
2019-04-27,5268.291015625,,,
2019-04-28,5285.13916015625,,,
2019-04-29,5247.3525390625,2943.030029296875,1278.5999755859375,13.109999656677246
2019-04-30,5350.7265625,2945.830078125,1282.800048828125,13.119999885559082
2019-05-01,5402.697265625,2923.72998046875,1281.4000244140625,14.800000190734863
2019-05-02,5505.28369140625,2917.52001953125,1269.699951171875,14.420000076293945
2019-05-03,5768.28955078125,2945.639892578125,1279.199951171875,12.869999885559082
2019-05-04,5831.16748046875,,,
2019-05-05,5795.70849609375,,,
2019-05-06,5746.80712890625,2932.469970703125,1281.699951171875,15.4399995803833
2019-05-07,5829.50146484375,2884.050048828125,1283.5,19.31999969482422
2019-05-08,5982.45751953125,2879.419921875,1279.4000244140625,19.399999618530273
2019-05-09,6174.52880859375,2870.719970703125,1283.5,19.100000381469727
2019-05-10,6378.84912109375,2881.39990234375,1285.699951171875,16.040000915527344
2019-05-11,7204.771484375,,,
2019-05-12,6972.37158203125,,,
2019-05-13,7814.9150390625,2811.8701171875,1300.0999755859375,20.549999237060547
2019-05-14,7994.416015625,2834.409912109375,1294.699951171875,18.059999465942383
2019-05-15,8205.16796875,2850.9599609375,1296.300048828125,16.440000534057617
2019-05-16,7884.9091796875,2876.320068359375,1285.0,15.289999961853027
2019-05-17,7343.8955078125,2859.530029296875,1274.5,15.960000038146973
2019-05-18,7271.2080078125,,,
2019-05-19,8197.689453125,,,
2019-05-20,7978.30908203125,2840.22998046875,1276.0999755859375,16.309999465942383
2019-05-21,7963.32763671875,2864.360107421875,1272.0,14.949999809265137
2019-05-22,7680.06640625,2856.27001953125,1273.5999755859375,14.75
2019-05-23,7881.8466796875,2822.239990234375,1284.800048828125,16.920000076293945
2019-05-24,7987.37158203125,2826.06005859375,1283.0,15.850000381469727
2019-05-25,8052.5439453125,,,
2019-05-26,8673.2158203125,,,
2019-05-27,8805.7783203125,,,
2019-05-28,8719.9619140625,2802.389892578125,1276.5,17.5
2019-05-29,8659.4873046875,2783.02001953125,1280.5999755859375,17.899999618530273
2019-05-30,8319.47265625,2788.860107421875,1287.0999755859375,17.299999237060547
2019-05-31,8574.501953125,2752.06005859375,1305.800048828125,18.709999084472656
2019-06-01,8564.0166015625,,,
2019-06-02,8742.9580078125,,,
2019-06-03,8208.9951171875,2744.449951171875,1322.699951171875,18.860000610351562
2019-06-04,7707.77099609375,2803.27001953125,1323.4000244140625,16.969999313354492
2019-06-05,7824.2314453125,2826.14990234375,1328.300048828125,16.09000015258789
2019-06-06,7822.0234375,2843.489990234375,1337.5999755859375,15.930000305175781
2019-06-07,8043.951171875,2873.340087890625,1341.199951171875,16.299999237060547
2019-06-08,7954.1279296875,,,
2019-06-09,7688.0771484375,,,
2019-06-10,8000.32958984375,2886.72998046875,1324.699951171875,15.9399995803833
2019-06-11,7927.71435546875,2885.719970703125,1326.4000244140625,15.989999771118164
2019-06-12,8145.857421875,2879.840087890625,1331.9000244140625,15.90999984741211
2019-06-13,8230.923828125,2891.639892578125,1339.199951171875,15.819999694824219
2019-06-14,8693.8330078125,2886.97998046875,1340.0999755859375,15.279999732971191
2019-06-15,8838.375,,,
2019-06-16,8994.48828125,,,
2019-06-17,9320.3525390625,2889.669921875,1338.699951171875,15.350000381469727
2019-06-18,9081.7626953125,2917.75,1346.5999755859375,15.149999618530273
2019-06-19,9273.521484375,2926.4599609375,1344.5999755859375,14.329999923706055
2019-06-20,9527.16015625,2954.179931640625,1392.9000244140625,14.75
2019-06-21,10144.556640625,2950.4599609375,1396.199951171875,15.399999618530273
2019-06-22,10701.69140625,,,
2019-06-23,10855.37109375,,,
2019-06-24,11011.1025390625,2945.35009765625,1414.300048828125,15.260000228881836
2019-06-25,11790.9169921875,2917.3798828125,1414.9000244140625,16.280000686645508
2019-06-26,13016.2314453125,2913.780029296875,1411.5999755859375,16.209999084472656
2019-06-27,11182.806640625,2924.919921875,1408.4000244140625,15.819999694824219
2019-06-28,12407.33203125,2941.760009765625,1409.699951171875,15.079999923706055
2019-06-29,11959.37109375,,,
2019-06-30,10817.1552734375,,,
2019-07-01,10583.134765625,2964.330078125,1385.5999755859375,14.0600004196167
2019-07-02,10801.677734375,2973.010009765625,1404.5999755859375,12.930000305175781
2019-07-03,11961.26953125,2995.820068359375,1417.699951171875,12.569999694824219
2019-07-04,11215.4375,,,
2019-07-05,10978.4599609375,2990.409912109375,1396.699951171875,13.279999732971191
2019-07-06,11208.55078125,,,
2019-07-07,11450.8466796875,,,
2019-07-08,12285.9580078125,2975.949951171875,1397.0,13.960000038146973
2019-07-09,12573.8125,2979.6298828125,1397.5,14.09000015258789
2019-07-10,12156.5126953125,2993.070068359375,1410.0999755859375,13.029999732971191
2019-07-11,11358.662109375,2999.909912109375,1404.300048828125,12.930000305175781
2019-07-12,11815.986328125,3013.77001953125,1409.9000244140625,12.390000343322754
2019-07-13,11392.37890625,,,
2019-07-14,10256.05859375,,,
2019-07-15,10895.08984375,3014.300048828125,1411.4000244140625,12.680000305175781
2019-07-16,9477.6416015625,3004.0400390625,1409.199951171875,12.859999656677246
2019-07-17,9693.802734375,2984.419921875,1421.300048828125,13.970000267028809
2019-07-18,10666.482421875,2995.110107421875,1426.0999755859375,13.529999732971191
2019-07-19,10530.732421875,2976.610107421875,1425.0999755859375,14.449999809265137
2019-07-20,10767.1396484375,,,
2019-07-21,10599.10546875,,,
2019-07-22,10343.1064453125,2985.030029296875,1425.300048828125,13.529999732971191
2019-07-23,9900.767578125,3005.469970703125,1420.0999755859375,12.609999656677246
2019-07-24,9811.92578125,3019.56005859375,1422.800048828125,12.069999694824219
2019-07-25,9911.841796875,3003.669921875,1413.9000244140625,12.739999771118164
2019-07-26,9870.3037109375,3025.860107421875,1418.5,12.15999984741211
2019-07-27,9477.677734375,,,
2019-07-28,9552.8603515625,,,
2019-07-29,9519.1455078125,3020.969970703125,1419.5999755859375,12.829999923706055
2019-07-30,9607.423828125,3013.179931640625,1429.699951171875,13.9399995803833
2019-07-31,10085.6279296875,2980.3798828125,1426.0999755859375,16.1200008392334
2019-08-01,10399.6689453125,2953.56005859375,1420.9000244140625,17.8700008392334
2019-08-02,10518.1748046875,2932.050048828125,1445.5999755859375,17.610000610351562
2019-08-03,10821.7265625,,,
2019-08-04,10970.1845703125,,,
2019-08-05,11805.6533203125,2844.739990234375,1464.5999755859375,24.59000015258789
2019-08-06,11478.1689453125,2881.77001953125,1472.4000244140625,20.170000076293945
2019-08-07,11941.96875,2883.97998046875,1507.300048828125,19.489999771118164
2019-08-08,11966.4072265625,2938.090087890625,1497.699951171875,16.90999984741211
2019-08-09,11862.9365234375,2918.64990234375,1496.5999755859375,17.969999313354492
2019-08-10,11354.0244140625,,,
2019-08-11,11523.5791015625,,,
2019-08-12,11382.6162109375,2882.699951171875,1505.300048828125,21.09000015258789
2019-08-13,10895.830078125,2926.320068359375,1502.199951171875,17.520000457763672
2019-08-14,10051.7041015625,2840.60009765625,1515.9000244140625,22.100000381469727
2019-08-15,10311.5458984375,2847.60009765625,1519.5999755859375,21.18000030517578
2019-08-16,10374.3388671875,2888.679931640625,1512.5,18.469999313354492
2019-08-17,10231.744140625,,,
2019-08-18,10345.810546875,,,
2019-08-19,10916.0537109375,2923.64990234375,1500.4000244140625,16.8799991607666
2019-08-20,10763.232421875,2900.510009765625,1504.5999755859375,17.5
2019-08-21,10138.0498046875,2924.429931640625,1504.5999755859375,15.800000190734863
2019-08-22,10131.0556640625,2922.949951171875,1497.300048828125,16.68000030517578
2019-08-23,10407.96484375,2847.110107421875,1526.5999755859375,19.8700008392334
2019-08-24,10159.9609375,,,
2019-08-25,10138.517578125,,,
2019-08-26,10370.8203125,2878.3798828125,1526.300048828125,19.31999969482422
2019-08-27,10185.5,2869.159912109375,1541.0,20.309999465942383
2019-08-28,9754.4228515625,2887.93994140625,1537.800048828125,19.350000381469727
2019-08-29,9510.2001953125,2924.580078125,1526.5,17.8799991607666
2019-08-30,9598.173828125,2926.4599609375,1519.0999755859375,18.979999542236328
2019-08-31,9630.6640625,,,
2019-09-01,9757.970703125,,,
2019-09-02,10346.7607421875,,,
2019-09-03,10623.5400390625,2906.27001953125,1545.9000244140625,19.65999984741211
2019-09-04,10594.4931640625,2937.780029296875,1550.300048828125,17.329999923706055
2019-09-05,10575.533203125,2976.0,1515.4000244140625,16.270000457763672
2019-09-06,10353.302734375,2978.7099609375,1506.199951171875,15.0
2019-09-07,10517.2548828125,,,
2019-09-08,10441.2763671875,,,
2019-09-09,10334.974609375,2978.429931640625,1502.199951171875,15.270000457763672
2019-09-10,10115.9755859375,2979.389892578125,1490.300048828125,15.199999809265137
2019-09-11,10178.3720703125,3000.929931640625,1494.4000244140625,14.609999656677246
2019-09-12,10410.126953125,3009.570068359375,1498.699951171875,14.220000267028809
2019-09-13,10360.546875,3007.389892578125,1490.9000244140625,13.739999771118164
2019-09-14,10358.048828125,,,
2019-09-15,10347.712890625,,,
2019-09-16,10276.7939453125,2997.9599609375,1503.0999755859375,14.670000076293945
2019-09-17,10241.2724609375,3005.699951171875,1505.0999755859375,14.4399995803833
2019-09-18,10198.248046875,3006.72998046875,1507.5,13.949999809265137
2019-09-19,10266.4150390625,3006.7900390625,1498.4000244140625,14.050000190734863
2019-09-20,10181.6416015625,2992.070068359375,1507.300048828125,15.319999694824219
2019-09-21,10019.716796875,,,
2019-09-22,10070.392578125,,,
2019-09-23,9729.32421875,2991.780029296875,1523.699951171875,14.90999984741211
2019-09-24,8620.56640625,2966.60009765625,1532.0999755859375,17.049999237060547
2019-09-25,8486.9931640625,2984.8701171875,1504.5999755859375,15.960000038146973
2019-09-26,8118.9677734375,2977.6201171875,1507.5,16.06999969482422
2019-09-27,8251.845703125,2961.7900390625,1499.0999755859375,17.219999313354492
2019-09-28,8245.9150390625,,,
2019-09-29,8104.185546875,,,
2019-09-30,8293.8681640625,2976.739990234375,1465.699951171875,16.239999771118164
2019-10-01,8343.2763671875,2940.25,1482.0,18.559999465942383
2019-10-02,8393.0419921875,2887.610107421875,1501.0,20.559999465942383
2019-10-03,8259.9921875,2910.6298828125,1507.0999755859375,19.1200008392334
2019-10-04,8205.939453125,2952.010009765625,1506.199951171875,17.040000915527344
2019-10-05,8151.50048828125,,,
2019-10-06,7988.15576171875,,,
2019-10-07,8245.623046875,2938.7900390625,1497.699951171875,17.860000610351562
2019-10-08,8228.783203125,2893.06005859375,1497.199951171875,20.280000686645508
2019-10-09,8595.740234375,2919.39990234375,1506.0999755859375,18.639999389648438
2019-10-10,8586.4736328125,2938.1298828125,1494.800048828125,17.56999969482422
2019-10-11,8321.7568359375,2970.27001953125,1482.699951171875,15.579999923706055
2019-10-12,8336.5556640625,,,
2019-10-13,8321.005859375,,,
2019-10-14,8374.6865234375,2966.14990234375,1491.699951171875,14.569999694824219
2019-10-15,8205.369140625,2995.679931640625,1477.5999755859375,13.539999961853027
2019-10-16,8047.52685546875,2989.68994140625,1488.0,13.680000305175781
2019-10-17,8103.9111328125,2997.949951171875,1492.300048828125,13.789999961853027
2019-10-18,7973.20751953125,2986.199951171875,1488.199951171875,14.25
2019-10-19,7988.560546875,,,
2019-10-20,8222.078125,,,
2019-10-21,8243.720703125,3006.719970703125,1482.4000244140625,14.0
2019-10-22,8078.203125,2995.989990234375,1481.699951171875,14.460000038146973
2019-10-23,7514.671875,3004.52001953125,1489.9000244140625,14.010000228881836
2019-10-24,7493.48876953125,3010.2900390625,1498.9000244140625,13.710000038146973
2019-10-25,8660.7001953125,3022.550048828125,1499.5,12.649999618530273
2019-10-26,9244.97265625,,,
2019-10-27,9551.71484375,,,
2019-10-28,9256.1484375,3039.419921875,1490.0,13.109999656677246
2019-10-29,9427.6875,3036.889892578125,1487.0,13.199999809265137
2019-10-30,9205.7265625,3046.77001953125,1493.199951171875,12.329999923706055
2019-10-31,9199.5849609375,3037.56005859375,1511.4000244140625,13.220000267028809
2019-11-01,9261.1044921875,3066.909912109375,1508.0,12.300000190734863
2019-11-02,9324.7177734375,,,
2019-11-03,9235.3544921875,,,
2019-11-04,9412.6123046875,3078.27001953125,1508.0,12.829999923706055
2019-11-05,9342.52734375,3074.6201171875,1480.800048828125,13.100000381469727
2019-11-06,9360.8798828125,3076.780029296875,1490.199951171875,12.619999885559082
2019-11-07,9267.5615234375,3085.179931640625,1464.199951171875,12.729999542236328
2019-11-08,8804.880859375,3093.080078125,1461.300048828125,12.069999694824219
2019-11-09,8813.58203125,,,
2019-11-10,9055.5263671875,,,
2019-11-11,8757.7880859375,3087.010009765625,1455.5,12.6899995803833
2019-11-12,8815.662109375,3091.840087890625,1452.0999755859375,12.680000305175781
2019-11-13,8808.2626953125,3094.0400390625,1461.699951171875,13.0
2019-11-14,8708.0947265625,3096.6298828125,1471.800048828125,13.050000190734863
2019-11-15,8491.9921875,3120.4599609375,1467.300048828125,12.050000190734863
2019-11-16,8550.7607421875,,,
2019-11-17,8577.9755859375,,,
2019-11-18,8309.2861328125,3122.030029296875,1470.9000244140625,12.460000038146973
2019-11-19,8206.1455078125,3120.179931640625,1473.300048828125,12.859999656677246
2019-11-20,8027.26806640625,3108.4599609375,1473.300048828125,12.779999732971191
2019-11-21,7642.75,3103.5400390625,1463.0999755859375,13.130000114440918
2019-11-22,7296.57763671875,3110.2900390625,1463.0999755859375,12.34000015258789
2019-11-23,7397.796875,,,
2019-11-24,7047.9169921875,,,
2019-11-25,7146.1337890625,3133.639892578125,1456.5999755859375,11.869999885559082
2019-11-26,7218.37109375,3140.52001953125,1459.800048828125,11.539999961853027
2019-11-27,7531.66357421875,3153.6298828125,1453.4000244140625,11.75
2019-11-28,7463.10595703125,,,
2019-11-29,7761.24365234375,3140.97998046875,1465.5999755859375,12.619999885559082
2019-11-30,7569.6298828125,,,
2019-12-01,7424.29248046875,,,
2019-12-02,7321.98828125,3113.8701171875,1462.300048828125,14.90999984741211
2019-12-03,7320.1455078125,3093.199951171875,1478.199951171875,15.960000038146973
2019-12-04,7252.03466796875,3112.760009765625,1474.0,14.800000190734863
2019-12-05,7448.3076171875,3117.429931640625,1476.9000244140625,14.520000457763672
2019-12-06,7546.99658203125,3145.909912109375,1459.0999755859375,13.619999885559082
2019-12-07,7556.23779296875,,,
2019-12-08,7564.34521484375,,,
2019-12-09,7400.8994140625,3135.9599609375,1459.300048828125,15.859999656677246
2019-12-10,7278.11962890625,3132.52001953125,1462.5999755859375,15.680000305175781
2019-12-11,7217.42724609375,3141.6298828125,1469.4000244140625,14.989999771118164
2019-12-12,7243.13427734375,3168.570068359375,1466.699951171875,13.9399995803833
2019-12-13,7269.6845703125,3168.800048828125,1475.5999755859375,12.630000114440918
2019-12-14,7124.673828125,,,
2019-12-15,7152.3017578125,,,
2019-12-16,6932.48046875,3191.449951171875,1475.0,12.140000343322754
2019-12-17,6640.51513671875,3192.52001953125,1474.5999755859375,12.289999961853027
2019-12-18,7276.802734375,3191.139892578125,1472.5999755859375,12.579999923706055
2019-12-19,7202.84423828125,3205.3701171875,1478.199951171875,12.5
2019-12-20,7218.81640625,3221.219970703125,1474.699951171875,12.510000228881836
2019-12-21,7191.15869140625,,,
2019-12-22,7511.5888671875,,,
2019-12-23,7355.62841796875,3224.010009765625,1482.5,12.609999656677246
2019-12-24,7322.5322265625,3223.3798828125,1499.0999755859375,12.670000076293945
2019-12-25,7275.15576171875,,,
2019-12-26,7238.966796875,3239.909912109375,1509.300048828125,12.649999618530273
2019-12-27,7290.08837890625,3240.02001953125,1513.800048828125,13.430000305175781
2019-12-28,7317.990234375,,,
2019-12-29,7422.65283203125,,,
2019-12-30,7292.9951171875,3221.2900390625,1514.5,14.819999694824219
2019-12-31,7193.59912109375,3230.780029296875,1519.5,13.779999732971191
2020-01-01,7200.17431640625,,,
2020-01-02,6985.47021484375,3257.85009765625,1524.5,12.470000267028809
2020-01-03,7344.88427734375,3234.85009765625,1549.199951171875,14.020000457763672
2020-01-04,7410.65673828125,,,
2020-01-05,7411.3173828125,,,
2020-01-06,7769.21923828125,3246.280029296875,1566.199951171875,13.850000381469727
2020-01-07,8163.6923828125,3237.179931640625,1571.800048828125,13.789999961853027
2020-01-08,8079.86279296875,3253.050048828125,1557.4000244140625,13.449999809265137
2020-01-09,7879.0712890625,3274.699951171875,1551.699951171875,12.539999961853027
2020-01-10,8166.55419921875,3265.35009765625,1557.5,12.5600004196167
2020-01-11,8037.53759765625,,,
2020-01-12,8192.494140625,,,
2020-01-13,8144.1943359375,3288.1298828125,1548.4000244140625,12.319999694824219
2020-01-14,8827.7646484375,3283.14990234375,1542.4000244140625,12.390000343322754
2020-01-15,8807.0107421875,3289.2900390625,1552.0999755859375,12.420000076293945
2020-01-16,8723.7861328125,3316.81005859375,1549.0,12.319999694824219
2020-01-17,8929.0380859375,3329.6201171875,1558.800048828125,12.100000381469727
2020-01-18,8942.80859375,,,
2020-01-19,8706.2451171875,,,
2020-01-20,8657.642578125,,,
2020-01-21,8745.89453125,3320.7900390625,1556.4000244140625,12.850000381469727
2020-01-22,8680.8759765625,3321.75,1555.300048828125,12.90999984741211
2020-01-23,8406.515625,3325.5400390625,1564.5999755859375,12.979999542236328
2020-01-24,8445.4345703125,3295.469970703125,1571.0999755859375,14.5600004196167
2020-01-25,8367.84765625,,,
2020-01-26,8596.830078125,,,
2020-01-27,8909.8193359375,3243.6298828125,1576.800048828125,18.229999542236328
2020-01-28,9358.58984375,3276.239990234375,1569.199951171875,16.280000686645508
2020-01-29,9316.6298828125,3273.39990234375,1569.800048828125,16.389999389648438
2020-01-30,9508.9931640625,3283.659912109375,1583.5,15.489999771118164
2020-01-31,9350.529296875,3225.52001953125,1582.9000244140625,18.84000015258789
2020-02-01,9392.875,,,
2020-02-02,9344.365234375,,,
2020-02-03,9293.521484375,3248.919921875,1577.199951171875,17.969999313354492
2020-02-04,9180.962890625,3297.590087890625,1550.4000244140625,16.049999237060547
2020-02-05,9613.423828125,3334.68994140625,1557.800048828125,15.149999618530273
2020-02-06,9729.8017578125,3345.780029296875,1565.0999755859375,14.960000038146973
2020-02-07,9795.943359375,3327.7099609375,1568.5999755859375,15.470000267028809
2020-02-08,9865.119140625,,,
2020-02-09,10116.673828125,,,
2020-02-10,9856.611328125,3352.090087890625,1574.699951171875,15.039999961853027
2020-02-11,10208.236328125,3357.75,1565.5999755859375,15.180000305175781
2020-02-12,10326.0546875,3379.449951171875,1567.4000244140625,13.739999771118164
2020-02-13,10214.3798828125,3373.93994140625,1575.0999755859375,14.149999618530273
2020-02-14,10312.1162109375,3380.159912109375,1582.699951171875,13.680000305175781
2020-02-15,9889.4248046875,,,
2020-02-16,9934.43359375,,,
2020-02-17,9690.142578125,,,
2020-02-18,10141.99609375,3370.2900390625,1600.0,14.829999923706055
2020-02-19,9633.38671875,3386.14990234375,1607.5,14.380000114440918
2020-02-20,9608.4755859375,3373.22998046875,1616.5999755859375,15.5600004196167
2020-02-21,9686.44140625,3337.75,1644.5999755859375,17.079999923706055
2020-02-22,9663.181640625,,,
2020-02-23,9924.515625,,,
2020-02-24,9650.1748046875,3225.889892578125,1672.4000244140625,25.030000686645508
2020-02-25,9341.705078125,3128.2099609375,1646.9000244140625,27.850000381469727
2020-02-26,8820.5224609375,3116.389892578125,1640.0,27.559999465942383
2020-02-27,8784.494140625,2978.760009765625,1640.0,39.15999984741211
2020-02-28,8672.455078125,2954.219970703125,1564.0999755859375,40.11000061035156
2020-02-29,8599.5087890625,,,
2020-03-01,8562.4541015625,,,
2020-03-02,8869.669921875,3090.22998046875,1592.300048828125,33.41999816894531
2020-03-03,8787.7861328125,3003.3701171875,1642.0999755859375,36.81999969482422
2020-03-04,8755.24609375,3130.1201171875,1641.0999755859375,31.989999771118164
2020-03-05,9078.7626953125,3023.93994140625,1666.4000244140625,39.619998931884766
2020-03-06,9122.5458984375,2972.3701171875,1670.800048828125,41.939998626708984
2020-03-07,8909.9541015625,,,
2020-03-08,8108.1162109375,,,
2020-03-09,7923.64453125,2746.56005859375,1674.5,54.459999084472656
2020-03-10,7909.7294921875,2882.22998046875,1659.0999755859375,47.29999923706055
2020-03-11,7911.43017578125,2741.3798828125,1641.4000244140625,53.900001525878906
2020-03-12,4970.7880859375,2480.639892578125,1589.300048828125,75.47000122070312
2020-03-13,5563.70703125,2711.02001953125,1515.699951171875,57.83000183105469
2020-03-14,5200.3662109375,,,
2020-03-15,5392.31494140625,,,
2020-03-16,5014.47998046875,2386.1298828125,1485.9000244140625,82.69000244140625
2020-03-17,5225.62939453125,2529.18994140625,1524.9000244140625,75.91000366210938
2020-03-18,5238.4384765625,2398.10009765625,1477.300048828125,76.44999694824219
2020-03-19,6191.19287109375,2409.389892578125,1478.5999755859375,72.0
2020-03-20,6198.7783203125,2304.919921875,1484.0,66.04000091552734
2020-03-21,6185.06640625,,,
2020-03-22,5830.2548828125,,,
2020-03-23,6416.31494140625,2237.39990234375,1567.0,61.59000015258789
2020-03-24,6734.8037109375,2447.330078125,1660.199951171875,61.66999816894531
2020-03-25,6681.06298828125,2475.56005859375,1632.300048828125,63.95000076293945
2020-03-26,6716.4404296875,2630.070068359375,1650.0999755859375,61.0
2020-03-27,6469.79833984375,2541.469970703125,1623.9000244140625,65.54000091552734
2020-03-28,6242.19384765625,,,
2020-03-29,5922.04296875,,,
2020-03-30,6429.841796875,2626.64990234375,1622.0,57.08000183105469
2020-03-31,6438.64453125,2584.590087890625,1583.4000244140625,53.540000915527344
2020-04-01,6606.7763671875,2470.5,1578.199951171875,57.060001373291016
2020-04-02,6793.62451171875,2526.89990234375,1625.699951171875,50.90999984741211
2020-04-03,6733.38720703125,2488.64990234375,1633.699951171875,46.79999923706055
2020-04-04,6867.52734375,,,
2020-04-05,6791.12939453125,,,
2020-04-06,7271.78125,2663.679931640625,1677.0,45.2400016784668
2020-04-07,7176.41455078125,2659.409912109375,1664.800048828125,46.70000076293945
2020-04-08,7334.0986328125,2749.97998046875,1665.4000244140625,43.349998474121094
2020-04-09,7302.08935546875,2789.820068359375,1736.199951171875,41.66999816894531
2020-04-10,6865.4931640625,,,
2020-04-11,6859.0830078125,,,
2020-04-12,6971.091796875,,,
2020-04-13,6845.03759765625,2761.6298828125,1744.800048828125,41.16999816894531
2020-04-14,6842.427734375,2846.06005859375,1756.699951171875,37.7599983215332
2020-04-15,6642.10986328125,2783.360107421875,1727.199951171875,40.84000015258789
2020-04-16,7116.80419921875,2799.550048828125,1720.4000244140625,40.11000061035156
2020-04-17,7096.1845703125,2874.56005859375,1689.199951171875,38.150001525878906
2020-04-18,7257.6650390625,,,
2020-04-19,7189.4248046875,,,
2020-04-20,6881.95849609375,2823.159912109375,1701.5999755859375,43.83000183105469
2020-04-21,6880.3232421875,2736.56005859375,1678.199951171875,45.40999984741211
2020-04-22,7117.20751953125,2799.31005859375,1728.699951171875,41.97999954223633
2020-04-23,7429.724609375,2797.800048828125,1733.300048828125,41.380001068115234
2020-04-24,7550.90087890625,2836.739990234375,1723.5,35.93000030517578
2020-04-25,7569.93603515625,,,
2020-04-26,7679.8671875,,,
2020-04-27,7795.60107421875,2878.47998046875,1711.9000244140625,33.290000915527344
2020-04-28,7807.05859375,2863.389892578125,1710.5,33.56999969482422
2020-04-29,8801.0380859375,2939.510009765625,1703.4000244140625,31.229999542236328
2020-04-30,8658.5537109375,2912.429931640625,1684.199951171875,34.150001525878906
2020-05-01,8864.7666015625,2830.7099609375,1694.5,37.189998626708984
2020-05-02,8988.5966796875,,,
2020-05-03,8897.46875,,,
2020-05-04,8912.654296875,2842.739990234375,1706.9000244140625,35.970001220703125
2020-05-05,9003.0703125,2868.43994140625,1704.4000244140625,33.61000061035156
2020-05-06,9268.76171875,2848.419921875,1684.199951171875,34.119998931884766
2020-05-07,9951.5185546875,2881.18994140625,1721.800048828125,31.440000534057617
2020-05-08,9842.666015625,2929.800048828125,1709.9000244140625,27.979999542236328
2020-05-09,9593.896484375,,,
2020-05-10,8756.4306640625,,,
2020-05-11,8601.7958984375,2930.18994140625,1695.300048828125,27.56999969482422
2020-05-12,8804.4775390625,2870.1201171875,1704.4000244140625,33.040000915527344
2020-05-13,9269.9873046875,2820.0,1713.9000244140625,35.279998779296875
2020-05-14,9733.7216796875,2852.5,1738.0999755859375,32.61000061035156
2020-05-15,9328.197265625,2863.699951171875,1753.4000244140625,31.889999389648438
2020-05-16,9377.013671875,,,
2020-05-17,9670.7392578125,,,
2020-05-18,9726.5751953125,2953.909912109375,1731.800048828125,29.299999237060547
2020-05-19,9729.0380859375,2922.93994140625,1744.199951171875,30.530000686645508
2020-05-20,9522.9814453125,2971.610107421875,1750.5999755859375,27.989999771118164
2020-05-21,9081.76171875,2948.510009765625,1720.5,29.530000686645508
2020-05-22,9182.5771484375,2955.449951171875,1734.5999755859375,28.15999984741211
2020-05-23,9209.287109375,,,
2020-05-24,8790.3681640625,,,
2020-05-25,8906.9345703125,,,
2020-05-26,8835.052734375,2991.77001953125,1704.800048828125,28.010000228881836
2020-05-27,9181.017578125,3036.1298828125,1710.300048828125,27.6200008392334
2020-05-28,9525.7509765625,3029.72998046875,1713.300048828125,28.59000015258789
2020-05-29,9439.1240234375,3044.31005859375,1736.9000244140625,27.510000228881836
2020-05-30,9700.4140625,,,
2020-05-31,9461.05859375,,,
2020-06-01,10167.2685546875,3055.72998046875,1737.800048828125,28.229999542236328
2020-06-02,9529.8037109375,3080.820068359375,1725.199951171875,26.84000015258789
2020-06-03,9656.7177734375,3122.8701171875,1697.800048828125,25.65999984741211
2020-06-04,9800.63671875,3112.35009765625,1718.9000244140625,25.809999465942383
2020-06-05,9665.533203125,3193.929931640625,1676.199951171875,24.520000457763672
2020-06-06,9653.6796875,,,
2020-06-07,9758.8525390625,,,
2020-06-08,9771.4892578125,3232.389892578125,1698.300048828125,25.809999465942383
2020-06-09,9795.7001953125,3207.179931640625,1714.699951171875,27.56999969482422
2020-06-10,9870.0947265625,3190.139892578125,1713.300048828125,27.56999969482422
2020-06-11,9321.78125,3002.10009765625,1732.0,40.790000915527344
2020-06-12,9480.84375,3041.31005859375,1729.300048828125,36.09000015258789
2020-06-13,9475.27734375,,,
2020-06-14,9386.7880859375,,,
2020-06-15,9450.7021484375,3066.590087890625,1720.300048828125,34.400001525878906
2020-06-16,9538.0244140625,3124.739990234375,1729.5999755859375,33.66999816894531
2020-06-17,9480.2548828125,3113.489990234375,1729.199951171875,33.470001220703125
2020-06-18,9411.8408203125,3115.340087890625,1724.800048828125,32.939998626708984
